id,combined_Languages,preferred_Languages,combined_Frameworks,preferred_Frameworks,combined_Libraries,preferred_Libraries,combined_Tools,preferred_Tools,combined_analyzed,preferredExperience_analyzed
200970,['JavaScript'],없음,['React'],없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']","['상태', '관리', '일', '리뷰어', '진행', 'https', '방식', '고객', '세부', '사용자', '사항', '연계', 'Next.js', '고민', '아이펠', '코드', '필수', '자유', '사용', '개발', '제작', '팀', '효율', '프로젝트', 'React', '스터디', '이해', '프론트엔드 개발자', '컨트롤', '기초', '디자인', '서비스', '애자', '업무', '담당', '소개', '피드백', '교육', 'ai', '학습', 'PR', 'LMS', '의견', '화면', '리뷰', 'C', '습득', 'Dashboard', 'B', '주도', '토의', 'iffel.io', 'Storybook', '연구소', '시스템', 'JavaScript', '학생', 'a', '모두', '기술']","['과정', '지원자', '경험', '마감', '전형', '지원', '내용', '공고', '온라인', '환경', '상황', '이익', '안내', '사항', '이후', '기간', '사실', '경우', '회사', '커뮤니티', '컴포넌트', '수습', '능동', '내부', '개발', '정규직', '급여', '채용', 'Azure', '지급', '동안', '변동', 'GCP', '보훈', '후', '장애인', '클라우드', '서비스', '완료', '배포', '서', '교육', '평가', 'AWS', '허위', '조기', '모집', '여부', '운영', '플랫폼', '일정', 'Storybook', '입사', '구축', '시스템', '절차', '취소', '대상자', '이용', '전환', '합격']"
244824,없음,없음,없음,없음,없음,없음,없음,없음,"['S', '숙련자', '소켓', 'OCPP', '네트워크', '연동', '경험자', '개발', 'W', '충전기', '통신', '제어', '차', '사업자', '전기', '솔루션 개발', 'CPO', '충전', '프로그래밍', 'C', '차량', '프로그램']","['경험자', 'TLS', '개발', '프로토콜', 'Embedded Linux', 'SSL', '기반', '보안', '인증', '관련', '프로그램']"
261471,['JavaScript'],['TypeScript'],"['Vue.js', 'Angular', 'React']",['Angular'],없음,없음,['Git'],"['AWS', 'Azure']","['확장', '관리', '속도', '이상', '경험', 'Git', '정의', '백', '원칙', '애플리케이션', 'Parcel', '세부', 'API', '협력', '프론트', '사항', '와이어', 'Product', '코드', '해결', '직무', '최신', '버그', '빌드', '워크', 'React', '가능', '이해', 'HTML', '구현', 'CSS', '유사', 'Vue.js', '디자인', '예', 'RESTful', '품질', '서비스', '능력', 'Angular', '보장', '집중력', '엔드', '통합', '학습', '최적', 'Vite', '동향', '지속', '도구', 'UX', 'UI', '경력', '문제', '숙련도', '산업', '프레임', 'Webpack', '호환', '반응', '디버깅', '엔지니어', 'JavaScript', '시스템', '브라우저', 'Owner', '기능', '버전', '기술']","['관리', '지원자', '경험', '진행', 'Z', '라이브러리', 'CD', 'GPC', 'A', '사용', '개발', 'Azure', '프로젝트', '실무', '가능', '개발자', '기초', '클라우드', '보유', 'Angular', 'AWS', '지도', '지식', '경력', '레퍼런스', 'CI', '플랫폼', 'Jira', '체크', 'TypeScript', '완수']"
255190,없음,없음,없음,없음,없음,없음,['PostgreSQL'],없음,"['관리', '경험', '공고', '설계', '내부', '개발', '관리자', '프로젝트', 'FCM', 'Job', '장애인', '담당', '자격', 'Node.js', '영상', '엔드', '보수', '허위', '자영업자', '앞', 'framework', '자신', 'Expectation', '관련', '일', '이상', 'Our', '참조', 'MongDB', '포트폴리오', 'API', '국가', '법', '여행', '요청', '대상자', '남성', '해외', '보안', 'backend', '직원', 'Cloud', 'RESTful', '신규', '필', 'PostgreSQL', '경력', '규정', '의거', '판명', '운영', '깃헙', 'NestJS', '취소', 'Backend', '기능', '기술', '파트너스', '키퍼맨', 'NoSQL', '공통', '경우', '사유', '데이터베이스', '채용', '정리', '가능', '보훈', '해당', '자료', '면제', '우대', '제출', '군', '등록', '입사', '관계', '페이지', '셋 업', '백', '기반', '서버', 'server', '응시', '연동', '인원', '결격', '션', '기재', '서비스', '서류', '형', '백엔드 개발', 'RDB', '학사', '노', '지원서', '유지']","['비즈니스', '파악', '관리', '동료', '일', 'Our', '강화', '근로', '실질', '지원', '계약', 'CCTV', '체계', '키퍼', '기반', '계산', '이후', '수평', '조직', '혁신', '지향', '극대', '흐름', '도전', '고민', '해결', '실행', '급여', '개발', '제품', '팀', '문화', '효율', '방향', '성공', '이해', '한화', '집중', '구매', '필요', '보안', '디지털', '데이터', '성장', '직원', '분석', '서비스', '품질', '방안', '소개', '통합', '개선', 'team', '매장', '모니터링', '안전', '생산', '자영업자', '런칭', '본질', '제시', '비전', '깊이', '운영', '근무', '기준', '솔루션', '제공', '스타트업', '사업', '스케줄', '자율', '성과']"
259835,없음,없음,"['TensorFlow', 'Keras']",없음,"['TensorFlow', 'Keras', 'PyTorch']",없음,['Git'],없음,"['관리', '기술', '일', '이상', '경험', 'Git', '첨부', '포트폴리오', '방식', '알고리즘 개발', '데이터 분석', '환경', '협업', 'Keras', '지향', '향상', '진척', '머신', '직무', '설계', '중', '활용', '개발', '데이터베이스', '투명', '처리', '워크', '프로젝트', '구현', '데이터', '기재', '필요', '모델', '분석', '클라우드', '서비스', '애자', '품질', '업무', '딥 러닝', '서', '빅데이터', '기여도', '데이터 시각화', '해당', '러닝', 'AI', '도구', '경력', 'PyTorch', '프레임', '플랫폼', '구축', 'PS', 'SQL', '헬스케어', 'TensorFlow', '버전', '규모', '능력']","['술', '경험', '최신', '개발', '트렌드', 'AI', '데이터 분석', '적용', '이해', '헬스케어', '모델', '능력']"
255716,['Python'],없음,['FastAPI'],없음,없음,없음,"['Redis', 'Git', 'MySQL', 'AWS', 'ElasticSearch', 'GCP']",없음,"['책임감', 'MMTing', '방법', '해결', '아래', '고려', '끈기', '개발', '프로그래머', '프로젝트', 'GCP', '거부감', '발전', 'GitHub', '엔드', 'AWS', '소통', '문제', 'Commerce', 'Infra', '원', '의사소통', '일', 'Redis', '앱', '웹', 'office', '협업', '팀원', '목표', 'API', '경청', '팀', '구현', '필요', '성장', 'Event', 'Framework', '노력', '개선', '운영', '기술', '최고', 'Git', '코더', 'DynamoDB', '정착', '자세', '직면', 'CI', 'Database', 'Actions', '비즈니스', '백', '확장', 'Language', 'Back', '모바일', 'FastAPI', '코드', 'CD', '제품', '작성', '서비스', '업무', '피드백', '제시', '연구', '중요', 'Python', '플랫폼', 'MySQL', '대응', 'Shop', '적극', 'ElasticSearch', '시스템', '끝', '문화', '완수']","['용량', '고려', '경험', '설계', '개발', 'MSA', '환경', 'Serverless', 'App', '트래픽', '모바일', 'Commerce', 'Backend', '서버', 'E']"
260581,['Java'],없음,['React'],없음,없음,없음,"['AWS', 'MySQL']",없음,"['퍼포먼스', '관리', '속도', '이상', '경험', '웹', '앱', '팀원', '모바일', 'Next.js', 'Java', '아키텍쳐', '서버', '코드', '해결', '실행', '고려', '설계', '내부', '개발', '활용', '전략', '팀', '고도', '데이터베이스', '방향', 'React', '가능', '보안', '총괄', '최적화', '분석', '전사', '서비스', '보유자', '업무', '방안', 'AWS', '개선', '보수', '경력', '리뷰', '로드맵', '모색', '프로덕트', '운영', '플랫폼', 'framework', '수립', '배분', '일정', 'MySQL', 'spring', '사업', '구축', '이슈', '유지', '검색', '프로젝트 계획', '리딩', '기술']","['학위', '컴퓨터', '보유', '운영', '공학', '경험', '스타트업', '개발', '전공', '처리', '구축', '트래픽', '초기', '단계', '관련', '서비스', '규모']"
229469,"['JavaScript', 'Java']",없음,"['Spring', 'React']","['Angular', 'React']",없음,없음,"['MySQL', 'Git']","['AWS', 'Grafana']","['DB', '형상', '관리', '이상', '경험', 'Git', 'NoSQL', 'React Native', 'API', '프론트', 'Java', '주차', '소프트웨어', 'Html', '내비게이션', '사용', '개발', '경력자', '분', '프로젝트', 'React', '이해', 'CSS', 'Spring', '통신', '서비스', '업무', '컴퓨터', 'Node.js', '공학', 'Spring Framework', '백엔드 개발', '모니터링', '운영', 'MySQL', 'Rest', 'SQL', 'JavaScript', '시스템', '이용', '전공자', '기술']","['Vue', '경험', '동구', '협업', '메트릭', '더에이치타워', '피그마', '대구', '근무지', '벌말로', '허브', '개발', '안양시', '션', '선택', 'React', '가능', '경기도', '자동', '업', 'Figma', '대구광역시', 'EB', '서비스', '배포', 'Angular', 'Framework', '시각', 'AWS', '경기', 'FrontEnd', 'EC2', 'Grafana', '로그', '노', '스케일', 'Notion', '동대구로', '이용', '동안구', '관련']"
261393,['Java'],없음,['Spring Boot'],없음,없음,없음,"['AWS', 'MySQL', 'Git']","['Docker', 'Kubernetes']","['RDS', '인프라', '백', '관리', 'S', '이상', '경험', 'Git', 'EC', 'API 개발', '협업', 'Java', '서버', '해결', '사용', '설계', '데이터베이스', '개발', '팀', '사고', '자사', '이해', '최적화', '분석', '클라우드', '서비스', 'RESTful', 'Spring Boot', '엔드', 'AWS', '통합', 'Spring Framework', '보수', '경력', '문제', 'MySQL', '구축', '시스템', '이용', 'Backend', '유지', '관계', '버전', '능력']","['백', '경험', '아키텍쳐', '서버', '장애', 'CD', '사용', '설계', '활용', '개발', '처리', 'Docker', 'Node.js', '각종', '엔드', 'Kubernetes', '문제', '파이프라인', '설정', 'CI', '운영', 'GraphQL', 'Backend']"
255905,없음,없음,없음,없음,없음,없음,"['AWS', 'PostgreSQL', 'Git']",없음,"['DB', '인프라', '백', '관리', 'S3', '이상', '경험', '검사', 'Git', '제안', '협업', 'API 개발', 'API', '사항', '조직', '서버', '밸런스', '휴먼', '설계', '품질 관리', '활용', '개발', '안정', '데이터베이스', '쿼드', '사용', '문화', '팀', '자사', 'Swagger', '가능', 'PG', '상용', '자동', '정기', '최적화', '사', '서비스', '결제', 'Node.js', '보유', 'AWS EC2', '엔드', '평가', 'AWS', '최적', '보수', '경력', 'PostgreSQL', '성능', '운영', '결함', '해결책', 'Open', '권장', '식별', 'Github', '스타트업', '융화', '구축', 'Typescript', '시스템', 'Backend', '유지', 'BackEnd', '프로그램', '기술']","['경험', '팀원', 'SNS', 'API', '장애', '경험자', 'CD', '개발', '처리', '분', '자동화', '이해', '학과', '스포츠', 'Cloud', '알림', '서비스', '컴퓨터', 'Server', '공학', '보유', '각종', '트래픽', '커뮤니케이션', '문제', '산업', '가입', 'CI', '운영', '적극', '긍정', '관련', '전공자', '규모']"
233013,"['JavaScript', 'TypeScript']",없음,['React'],없음,없음,없음,없음,없음,"['상태', '관리', '일', '기존', '진행', '경험', '파트너스', '미션', '앱', '웹', '이상', 'Redux', '애플리케이션', '패턴', '모바일', '프론트', '우선', '구조', '마이클', '컴포넌트', '사용', '설계', '활용', '개발', '분', '오너', '워크', '효율', '프로젝트', 'React', '인', '사용툴과', 'HTML', '최소', '구현', '서비스', '배포', '보유', '신규', '엔드', 'Recoil', '언어', '아키텍처', '보수', '원활', '전체', '스택', '커뮤니케이션', '포지션', '프레임', '주도', '관심', 'JavaScript', '전환', '유지', 'TypeScript']","['경험', '협업', 'API', '프론트', '직군', '서버', '해결', '컴포넌트', '설계', '이해', '구현', '디자인', 'RESTful', '엔드', '최적', '크로스', '소통', '성능', '반응', '다양', '구축', '이슈', '브라우저', '시스템', '기획', '능력']"
260181,"['JavaScript', 'TypeScript']",없음,"['Angular', 'React']",없음,없음,없음,"['AWS', 'Slack', 'Git']",없음,"['관리', '경험', 'React Native', '설계', '관점', '개발', 'Sentry', 'CSS', '클라우드', 'Datadog', '담당', 'AWS', '스택', '문제', 'Commerce', '주도', '임팩트', 'JavaScript', '버전', 'TypeScript', '이상', 'Vue', '웹', '앱', '바탕', '협업', '목표', 'API', 'Feature', '팀', '이해', '필요', '데이터', '통신', '테스트', '개선', '아키텍처', 'CloudFront', '경력', 'Route', '운영', 'GraphQL', 'Jira', '기술', '과정', 'S', '상태', 'Git', 'EC', 'GitHub Actions', 'Platform', '발견', '컴포넌트', '사용', 'MobX', '추구', 'Relay', '워크', 'Angular', '도구', 'UX', '모니터링', 'CI', 'zustand', 'Growth', '구축', 'React Query', '참여', '제안', '환경', '역량', '사용자', '조직', 'CD', '제품', 'React', 'HTML', 'Argo CD', '올웨이즈', '분석', '서비스', '전사', '배포', '보유', 'Lambda', '언어', '출시', '프로그래밍', 'Slack', '프레임', '로깅', '솔루션', '생산성', 'Frontend', '만', '관심']","['플랫폼', '경험', '선호', '팀', '앱테크', '게임', '효율', '자동화', '생산', '도메인', '최적화', '관련', '커머스', '업무']"
256909,없음,없음,없음,없음,없음,없음,없음,없음,"['Tensorflow', '기타', '경험', 'SDK', 'solution', '알고리즘 개발', 'Movement', '기반', '오픈', '위', 'kernel', '머신', '주행', '튜닝', 'MLIR', '활용', '개발', '구성', 'Model', 'Compute', '측정', 'Compiler', 'Operation', '모델', '최적화', 'Pytorch', '딥 러닝', '업무', 'Framework', 'NN', '러닝', 'TVM', 'AI', 'Data', '경력', '성능', '포팅', '검증', 'quantization', '가속기', '분야', '직', 'Frontend', '다양', 'Training', '시스템', '차량', '자율', 'pytorch', 'optimization', '용']","['모델', 'DL', 'SDK', '개발', 'NN', '경험', 'AI', 'SW', 'NPU', 'TPU', '차량', 'GPU', '기반', 'HW', '알고리즘', 'engine', '반도체', '관련']"
251806,['Python'],['Python'],없음,없음,없음,['PyTorch'],없음,"['AWS', 'Git']","['백', '관리', 'API', '기반', '오픈', '향상', '스트리밍', '설계', '개발', '처리', '스왑', '데이터', '모델', '최적화', 'RESTful', '업무', '담당', '영상', '엔드', '통합', 'AI', '무관', '파이프라인', '비디오', '페이스', '학력', 'Python', '프레임', '구축', '시스템', '소스']","['컴퓨터 비전', '기타', '관리', '이상', '경험', 'Git', 'FFmpeg', 'API', '기반', '라이브러리', '연동', '머신', '스트리밍', '설계', '사용', '활용', '개발', '처리', '멀티스레딩', '프로젝트', '프로파일링', 'GPU', '데이터', 'python', '클라우드', 'RESTful', '배포', 'CUDA', 'OpenCV', '러닝', 'OBS', 'AWS', '최적', '백엔드 개발', '프로그래밍', '경력', 'PyTorch', '성능', '비디오', 'Python', '프로그램', '플랫폼', '프로덕션', '관련', '버전', '동기']"
