id,combined_analyzed_json,preferredExperience_analyzed_json
261823,"[""qa"", ""ai"", ""java"", ""spring"", ""kotlin"", ""golang"", ""python"", ""node.js"", ""rdb"", ""nosql"", ""orm"", ""aws"", ""cloud""]","[""aws"", ""kubernetes"", ""ai"", ""gpt"", ""llm""]"
212674,"[""cmp"", ""back"", ""end"", ""java"", ""springboot"", ""mariadb"", ""kafka"", ""intellij"", ""bitbucket"", ""confluence"", ""jira"", ""openstack"", ""vmware"", ""k"", ""s"", ""springframework"", ""restful"", ""git"", ""github""]","[""mysql"", ""mariadb"", ""postgresql"", ""rdbms"", ""cloud"", ""aws"", ""gcp"", ""k"", ""s"", ""openstack"", ""helm"", ""prometheus"", ""kubernetes"", ""docker"", ""paas"", ""ansible"", ""chef"", ""vagrant"", ""terraform"", ""atlassian"", ""jira"", ""confluence"", ""bitbucket""]"
250559,"[""llm"", ""gen"", ""ai"", ""rag"", ""mysql"", ""postgresql"", ""nosql"", ""mongodb"", ""aws"", ""gcp"", ""git""]","[""ai"", ""nlp"", ""langchain"", ""llamaindex"", ""haystack"", ""llm"", ""data"", ""engineering"", ""docker"", ""kubernetes"", ""websocket"", ""webrtc""]"
261115,"[""class"", ""creator"", ""platform"", ""growth"", ""squad"", ""operation"", ""head"", ""of"", ""engineering"", ""tech"", ""stack"", ""frontend"", ""react"", ""typescript"", ""next.js"", ""graphql"", ""backend"", ""java"", ""kotlin"", ""node.js"", ""spring"", ""boot"", ""infrastructure"", ""aws"", ""kubernetes"", ""docker"", ""database"", ""mongodb"", ""mysql"", ""b"", ""c"", ""msa""]","[""devops"", ""ci"", ""cd"", ""kubernetes"", ""aws"", ""b"", ""c""]"
254246,[],"[""jira"", ""figma"", ""ms"", ""office""]"
260026,"[""python"", ""django"", ""java"", ""spring"", ""boot"", ""api"", ""pl"", ""system"", ""architecture"", ""junior"", ""vuejs"", ""html"", ""javascript"", ""jquery"", ""postgresql"", ""mssql"", ""oracle"", ""db"", ""legacy""]","[""refactoring"", ""orm"", ""db"", ""docker""]"
139895,"[""restful"", ""api"", ""cloud"", ""aws""]","[""node.js"", ""aws"", ""git""]"
257698,"[""isms"", ""p"", ""iso"", ""pci"", ""dss"", ""life"", ""cycle"", ""it"", ""k"", ""kisa""]","[""gdpr"", ""isms"", ""p"", ""iso"", ""pci"", ""dss""]"
255516,"[""dataplatform"", ""lms"", ""mainternance"", ""vue"", ""react"", ""typescript"", ""css"", ""nuxt"", ""next"", ""sass"", ""java"", ""spring"", ""boot"", ""node.js"", ""back"", ""end"", ""git""]","[""react"", ""vue.js"", ""aws"", ""gcp"", ""lms""]"
248036,"[""app"", ""be"", ""ux"", ""cs"", ""backend"", ""engineer"", ""frontend"", ""data"", ""analyst"", ""product"", ""manager"", ""designer"", ""operator"", ""quality"", ""assurance"", ""msa"", ""java"", ""spring"", ""framework"", ""jpa""]","[""mysql"", ""db"", ""microservices"", ""architecture"", ""kafka"", ""redis"", ""aws"", ""dbms"", ""pdf"", ""c"", ""iit"", ""individual"", ""income"", ""tax"", ""mvt"", ""minimum"", ""valuable"", ""test"", ""pm"", ""okr"", ""pd"", ""be"", ""fe"", ""qa"", ""ta""]"
254450,"[""mg"", ""ai"", ""ml"", ""software"", ""engineer"", ""e.g."", ""ios"", ""android"", ""api"", ""fastapi"", ""spring"", ""k"", ""s"", ""ci"", ""cd"", ""sdk"", ""match"", ""group"", ""swift"", ""kotlin"", ""react.js"", ""next.js"", ""paas"", ""sr."", ""individual"", ""contributer"", ""cs"", ""python"", ""c++"", ""go"", ""java"", ""javascript""]","[""api"", ""ios"", ""android"", ""aws"", ""gcp"", ""ms"", ""azure"", ""pytorch"", ""tensorflow"", ""jax"", ""kafka"", ""elasticsearch"", ""databricks""]"
261681,"[""uxui"", ""qa"", ""android"", ""mobile"", ""fold"", ""tablet"", ""ios"", ""jira"", ""communication"", ""ppt"", ""excel"", ""ms"", ""office"", ""written""]","[""speaking"", ""jira"", ""communication""]"
244812,"[""sllm"", ""llmops"", ""ai"", ""python"", ""streamlit"", ""llm"", ""nlp"", ""langchain"", ""rag""]","[""ai"", ""llmops"", ""mlops"", ""sllm"", ""aws"", ""gcp"", ""azure"", ""docker"", ""kubernetes"", ""python"", ""java"", ""node.js""]"
240216,"[""django"", ""framework"", ""sw"", ""api"", ""python"", ""msa"", ""rest"", ""pandas"", ""numpy"", ""celery"", ""mysql"", ""mariadb"", ""redis"", ""aws"", ""docker"", ""jenkins"", ""git"", ""elk""]","[""git"", ""msa"", ""trouble"", ""shooting""]"
260655,"[""zenius"", ""siem"", ""presales"", ""soar""]","[""elasticsearch"", ""opensearch"", ""siem"", ""soar"", ""rdbms"", ""kafka"", ""redis"", ""nodejs"", ""k"", ""s"", ""docker""]"
261919,"[""archisketch"", ""ai"", ""natural"", ""language"", ""processing"", ""personnel"", ""recommendation"", ""generative"", ""adversarial"", ""network"", ""mlops"", ""pipeline""]","[""ai"", ""sci""]"
257552,[],"[""b"", ""c"", ""agile"", ""scrum""]"
255209,"[""typescript"", ""node.js"", ""client"", ""api"", ""github"", ""aws"", ""nest.js"", ""mysql"", ""redis"", ""jenkins"", ""web"", ""rdbms""]",[]
250096,"[""php"", ""html"", ""css"", ""javascript"", ""git""]","[""ecommerce"", ""seo"", ""api"", ""react"", ""vue"", ""svelte"", ""python"", ""java"", ""go"", ""aws"", ""azure"", ""gcp"", ""linux"", ""centos"", ""ubuntu"", ""oracle"", ""docker"", ""kubernetes"", ""nginx"", ""apache"", ""mysql"", ""mariadb"", ""postgresql"", ""elasticsearch"", ""hbase"", ""kibana"", ""machine"", ""learning"", ""algorithm""]"
185538,"[""proprietary"", ""ai"", ""compiler"", ""optimium"", ""runtime"", ""device"", ""communication"", ""interface"", ""ssh"", ""adb"", ""tcp"", ""ip"", ""packet"", ""rpc"", ""parallel"", ""programming"", ""multithread"", ""gpu"", ""binding"", ""vulkan"", ""spir"", ""v"", ""xnnpack"", ""api"", ""memory"", ""planning"", ""execution"", ""scheduling"", ""c"", ""c++"", ""python"", ""os"", ""android"", ""ios"", ""linux"", ""arm"", ""x"", ""ex""]","[""swift"", ""kotlin"", ""objdump"", ""library"", ""debugging""]"
261958,"[""paas"", ""devops"", ""db"", ""oss"", ""wbs"", ""golang"", ""java"", ""rdbms""]","[""git"", ""jira"", ""confluence"", ""agile"", ""kubernetes"", ""openshift"", ""rancher"", ""react"", ""vue"", ""angular"", ""spa"", ""ci"", ""cd""]"
261217,"[""drrip"", ""react"", ""next.js"", ""typescript"", ""python"", ""django"", ""be"", ""rest"", ""framework"", ""amazon"", ""aws"", ""s"", ""eb"", ""elasticbeanstalk"", ""rds"", ""postgresql"", ""github"", ""fe"", ""context"", ""api"", ""query"", ""chakra"", ""ui"", ""react native"", ""vercel"", ""server"", ""ux""]","[""aws"", ""vercel"", ""web"", ""hosting"", ""webgl"", ""or"", ""three.js"", ""d"", ""front"", ""end"", ""back""]"
253786,"[""api"", ""spring"", ""cloud"", ""msa"", ""boot"", ""netflix"", ""oss"", ""vue"", ""react"", ""front"", ""end"", ""docker"", ""ansible"", ""rabbitmq"", ""minio"", ""mongodb"", ""postgres""]","[""git"", ""api"", ""restful"", ""graphql"", ""spring"", ""boot"", ""node"", ""js"", ""java"", ""msa""]"
236095,"[""ai"", ""pytorch"", ""tensorflow"", ""deep"", ""learning"", ""framework"", ""linux"", ""shell"", ""docker"", ""container""]","[""vlm"", ""vision"", ""language"", ""model""]"
259049,[],"[""gis""]"
211562,"[""ai"", ""api"", ""plugin"", ""python"", ""java"", ""go"", ""node.js"", ""mysql"", ""postgresql"", ""redis"", ""restful""]","[""aws"", ""gcp"", ""docker"", ""k"", ""s"", ""agile"", ""scrum""]"
238729,"[""rgb"", ""rgbd"", ""ai"", ""d"", ""tensorflow"", ""pytorch""]","[""ai""]"
255983,"[""web"", ""architecture"", ""ai"", ""delivery"", ""oop"", ""http"", ""restful"", ""api"", ""os"", ""llm"", ""rag"", ""cot"", ""etc""]","[""ai"", ""ml"", ""r"", ""d"", ""message"", ""broker"", ""hash"", ""join"", ""rdb"", ""csp"", ""atlassian"", ""package""]"
259036,"[""llm"", ""ai"", ""security"", ""must"", ""have"", ""valid"", ""work"", ""authorization"", ""for"", ""south"", ""korea"", ""at"", ""the"", ""time"", ""of"", ""applic"", ""ation."", ""we"", ""do"", ""not"", ""provide"", ""visa"", ""sponsorship"", ""and"", ""this"", ""position"", ""requires"", ""working"", ""from"", ""our"", ""seoul"", ""off"", ""ice."", ""ml"", ""pytorch"", ""tensorflow""]","[""ml"", ""ai"", ""eda""]"
262305,"[""restful"", ""api"", ""ci"", ""cd"", ""cloudwatch"", ""aws"", ""ec"", ""rds"", ""s"", ""route"", ""cloudfront"", ""vpc"", ""ssl"", ""auto"", ""scaling"", ""docker"", ""node.js"", ""koa"", ""nestjs"", ""mysql"", ""lambda"", ""opensearch""]",[]
166475,"[""nowcom"", ""ci"", ""cd"", ""kubernetes"", ""los"", ""angeles"", ""email"", ""communication"", ""prometheus"", ""istio"", ""calico"", ""enterprise"", ""argocd"", ""grafana"", ""azure devops"", ""git"", ""github"", ""github action"", ""bash"", ""powershell"", ""ms"", ""team""]","[""kuberentes"", ""terraform"", ""infra"", ""as"", ""code"", ""azure devops"", ""github action"", ""ci"", ""cd""]"
258783,"[""aws"", ""idc"", ""devops""]","[""log""]"
261286,"[""aws"", ""idc"", ""node"", ""os"", ""linux"", ""windows"", ""dbms""]","[""node"", ""infra""]"
259927,"[""java"", ""backend"", ""spring"", ""boot"", ""jpa"", ""thymeleaf"", ""erd"", ""jira"", ""git""]","[""pm"", ""pl"", ""lms"", ""lcms"", ""docker"", ""msa""]"
262088,"[""node.js"", ""spring"", ""framework"", ""aws"", ""vpc"", ""ec"", ""rds"", ""s"", ""iam"", ""restful"", ""api"", ""rdbms"", ""git""]","[""net"", ""react.js"", ""ci"", ""cd"", ""devops"", ""jira"", ""notion""]"
262127,"[""typescript"", ""nodejs"", ""nestjs"", ""typeorm"", ""kubernetes"", ""helm"", ""jenkins"", ""graphql"", ""restful"", ""api"", ""mysql"", ""redis"", ""opensearch"", ""elasticsearch""]","[""frontend""]"
251951,"[""rule"", ""based"", ""motion"", ""software"", ""c"", ""c++"", ""python"", ""opencv""]","[""image"", ""processing"", ""computer"", ""vision""]"
114868,"[""backlog"", ""user"", ""story"", ""ux"", ""product"", ""analyst"", ""it"", ""pm"", ""po"", ""uml""]",[]
256925,"[""search"", ""discovery""]",[]
134568,"[""domain"", ""knowledge"", ""finelocalizer"", ""front"", ""end"", ""back"", ""mm"", ""opencv"", ""tensorflow"", ""pytorch"", ""cuda"", ""google"", ""stack"", ""overflow""]","[""git"", ""cuda"", ""opengl"", ""opencv"", ""c++"", ""tensorflow"", ""python"", ""pytorch"", ""c""]"
250110,"[""ai"", ""python"", ""pytorch"", ""r"", ""sql"", ""al"", ""framework"", ""skill"", ""set"", ""backend"", ""fastapi"", ""elasticsearch"", ""faiss"", ""db"", ""mongodb"", ""airflow"", ""ml"", ""torchserve"", ""deepspeed"", ""cloud"", ""aws"", ""gcp"", ""docker"", ""communication"", ""git"", ""github"", ""figma""]","[""it"", ""ai""]"
262270,"[""strategy"", ""team"", ""full"", ""stack"", ""engineer"", ""html"", ""css"", ""typescript"", ""javascript"", ""react"", ""vue"", ""angular"", ""kotlin"", ""java"", ""spring"", ""boot"", ""node.js"", ""ux""]","[""html"", ""css"", ""typescript"", ""javascript"", ""react"", ""react native"", ""api"", ""graphql"", ""relay"", ""react query"", ""aws"", ""ec"", ""s"", ""lambda"", ""route"", ""cloudfront"", ""ci"", ""cd"", ""github"", ""actions"", ""argo cd"", ""git"", ""mobx"", ""zustand"", ""datadog"", ""sentry"", ""slack"", ""jira""]"
94542,"[""nmt"", ""sllm"", ""ml"", ""fastapi"", ""docker"", ""restful"", ""api"", ""tensorflow"", ""pytorch"", ""rdb"", ""mongodb"", ""elasticsearch""]","[""docker"", ""kubernetes"", ""aws"", ""gcp"", ""hadoop"", ""ecosystem"", ""kafka"", ""elasticsearch""]"
244824,"[""s"", ""w"", ""cpo"", ""ocpp"", ""c"", ""c++""]","[""embedded"", ""linux"", ""ssl"", ""tls""]"
259098,"[""ai"", ""d"", ""implicit"", ""neural"", ""representation"", ""gnn"", ""field"", ""b"", ""rep"", ""diffusion"", ""pinn"", ""operator"", ""learning"", ""multi"", ""fidelity"", ""data"", ""driven"", ""automl"", ""or"", ""pytorch"", ""tensorflow""]","[""d"", ""cae"", ""computer"", ""aided"", ""engineering"", ""altair"", ""ansys"", ""ls"", ""dyna"", ""fluent"", ""abaqus"", ""comsol"", ""star"", ""ccm"", ""cad"", ""design"", ""catia"", ""nx"", ""creo"", ""solidworks"", ""blender"", ""ai""]"
260716,"[""mpc"", ""wallet"", ""api"", ""aws"", ""spring"", ""boot"", ""mysql"", ""mongodb"", ""redis"", ""elasticsearch"", ""git""]","[""isms"", ""terraform"", ""datadog"", ""message"", ""queue"", ""secure""]"
261666,"[""it"", ""dlp"", ""casb"", ""drm"", ""siem"", ""splunk"", ""opensearch""]","[""splunk""]"
246991,"[""datarize"", ""console"", ""crm"", ""integration"", ""pg""]","[""crm""]"
168259,"[""flutter"", ""android"", ""ios"", ""web""]","[""bloc"", ""riverpod"", ""getx"", ""add"", ""to"", ""app"", ""android"", ""ios"", ""flutter"", ""package"", ""web"", ""it""]"
259419,"[""python"", ""celery"", ""flask"", ""django"", ""dll"", ""google"", ""slack"", ""rd"", ""party"", ""api"", ""ci"", ""cd""]","[""bdd"", ""erp""]"
258688,"[""windows"", ""c#"", ""wpf""]","[""opencv"", ""winform"", ""c++""]"
126370,"[""atlassian"", ""jira"", ""confluence"", ""bitbucket"", ""ci"", ""cd"", ""itsm"", ""it"", ""git"", ""svn"", ""alm"", ""open"", ""source""]","[""jira"", ""confluence"", ""atlassian"", ""java"", ""groovy"", ""python"", ""shell"", ""jenkins"", ""ci"", ""cd"", ""git"", ""linux"", ""database"", ""network"", ""server"", ""infra"", ""servr""]"
243804,"[""ai"", ""aws"", ""gcp"", ""python"", ""tensorflow"", ""keras"", ""adtech"", ""rtb""]","[""e"", ""commerce"", ""computer"", ""vision"", ""nlp""]"
252615,"[""ai"", ""framework"", ""bounding"", ""box"", ""segmentation"", ""polygon"", ""polyline"", ""points"", ""pose"", ""key"", ""edge"", ""computing"", ""platform"", ""tensorflow"", ""keras"", ""slim"", ""pytorch"", ""machine"", ""learning"", ""data"", ""processing"", ""computer"", ""vision"", ""image"", ""opencv"", ""text"", ""natural"", ""language"", ""ocr"", ""audio"", ""big"", ""hadoop""]","[""ai"", ""framework"", ""platform"", ""embedded"", ""sw""]"
258889,"[""linear"", ""algebra"", ""c++"", ""python""]","[""a"", ""hybrid"", ""mpc""]"
256104,"[""ai"", ""enginneer"", ""stable"", ""diffusion"", ""tech"", ""python"", ""pytorch"", ""tensorflow"", ""fastapi"", ""gradio"", ""jupyter"", ""notebook"", ""linux"", ""docker"", ""aws"", ""chat"", ""gpt""]","[""ai""]"
198559,"[""llm"", ""stt"", ""rest"", ""api"", ""python"", ""pytorch"", ""linux"", ""nlp"", ""drf"", ""db""]","[""llm"", ""stt""]"
225274,"[""react native"", ""typescript"", ""app"", ""react"", ""back"", ""office"", ""web"", ""frontend"", ""backend"", ""it"", ""js"", ""reactnative"", ""git""]","[""react native"", ""ux"", ""android"", ""ios"", ""native"", ""slack"", ""confluence"", ""jira"", ""git"", ""figma""]"
257472,"[""ai"", ""agent"", ""playwright"", ""puppeteer"", ""selenium"", ""dom"", ""perception"", ""planning"", ""action"", ""chrome"", ""firefox"", ""webkit"", ""gpt"", ""mcp"", ""model"", ""context"", ""protocol"", ""application"", ""javascript"", ""typescript"", ""python"", ""html"", ""css""]","[""b"", ""c""]"
181960,"[""go"", ""spring"", ""python"", ""node.js"", ""phthon"", ""golang"", ""gin"", ""fiber"", ""api"", ""rdb"", ""redis"", ""sql"", ""http"", ""rest"", ""git""]","[""oauth"", ""ci"", ""cd"", ""aws""]"
253121,"[""kpi"", ""qa""]","[""a"", ""amplitude"", ""ga"", ""sql"", ""excel""]"
252862,"[""git"", ""ml"", ""raw"", ""lake"", ""house"", ""data"", ""sql"", ""python""]","[""git"", ""ci"", ""ml"", ""da"", ""okr"", ""ai"", ""dl"", ""llm"", ""pdf"", ""c"", ""ta""]"
220622,"[""fullstack"", ""frontend"", ""react"", ""javascript"", ""typescript"", ""redux"", ""rtk"", ""query"", ""three.js"", ""backend"", ""node.js"", ""ex"", ""press.js"", ""linux"", ""aws"", ""rest"", ""api"", ""s"", ""ocket.io"", ""mysql"", ""mongodb"", ""redis"", ""jira"", ""git""]",[]
196325,"[""ai"", ""iot"", ""umg"", ""os"", ""c++"", ""api"", ""sdk"", ""d""]","[""xr"", ""ar"", ""vr""]"
255586,"[""maccaron"", ""ai"", ""python"", ""django"", ""postgresql"", ""mysql"", ""redis"", ""elk"", ""chatcpt""]","[""graphql"", ""aws"", ""azure"", ""jupyter"", ""superset"", ""business"", ""intelligence"", ""docker"", ""kubernetes""]"
257454,"[""on"", ""premise"", ""llm"", ""ai"", ""ml"", ""mlops"", ""python"", ""pytorch"", ""tensorflow"", ""docker"", ""kubernetes"", ""must"", ""have"", ""valid"", ""work"", ""authorization"", ""for"", ""south"", ""korea"", ""at"", ""the"", ""time"", ""of"", ""applic"", ""ation."", ""we"", ""do"", ""not"", ""provide"", ""visa"", ""sponsorship"", ""and"", ""this"", ""position"", ""requires"", ""working"", ""from"", ""our"", ""seoul"", ""o"", ""ffice.""]","[""aws"", ""gcp"", ""azure"", ""on"", ""premise"", ""ml""]"
233546,"[""ai"", ""llm"", ""large"", ""language"", ""model"", ""rag"", ""powered"", ""autonomous"", ""agents"", ""ml"", ""aws""]","[""pytorch"", ""tensorflow"", ""online"", ""learning"", ""k"", ""s"", ""airflow"", ""information"", ""retrieval"", ""recommendation"", ""rag"", ""llm""]"
253744,"[""back"", ""end"", ""node.js"", ""python"", ""serverless"", ""backend"", ""with"", ""aws"", ""lambda"", ""api"", ""gateway"", ""cognito"", ""s"", ""sqs"", ""ses"", ""sns"", ""node"", ""express"", ""server"", ""rdb"", ""amazon"", ""aurora"", ""mysql"", ""rds"", ""sdk"", ""nosql"", ""redis"", ""firebase"", ""auth"", ""sam"", ""oas"", ""swagger"", ""jwt"", ""react.js"", ""next.js"", ""restful""]","[""db"", ""aws"", ""serverless"", ""oas"", ""openapi"", ""specification"", ""api"", ""sqlalchemy"", ""orm"", ""python""]"
220424,"[""android"", ""java"", ""kotlin"", ""mvvm"", ""clean"", ""architecture""]","[""compose"", ""ci"", ""cd"", ""unit"", ""test"", ""ui""]"
258995,"[""aws"", ""php"", ""spring"", ""boot"", ""batch"", ""java"", ""msa"", ""jpa"", ""mariadb"", ""nosql"", ""ecs""]",[]
258715,"[""ai"", ""ml"", ""android"", ""ios"", ""full"", ""stack"", ""react.js"", ""vue.js"", ""javascript"", ""typescript"", ""restful"", ""api"", ""java"", ""spring"", ""framework"", ""kotlin"", ""rdbms"", ""mysql"", ""postgresql"", ""aws"", ""gcp"", ""docker"", ""kubernetes""]","[""msa"", ""microservice"", ""architecture"", ""ci"", ""cd"", ""ai"", ""ml""]"
261839,"[""qa"", ""ai"", ""react"", ""typescript"", ""spa"", ""vue.js"", ""angular"", ""kotlin"", ""java"", ""with"", ""spring"", ""python"", ""node.js"", ""golang"", ""rdb"", ""nosql"", ""orm"", ""aws"", ""cloud""]","[""aws"", ""kubernetes"", ""ai"", ""gpt"", ""llm"", ""react"", ""admin"", ""mui"", ""windows""]"
249590,"[""b"", ""frontend"", ""react"", ""nextjs"", ""ux"", ""server"", ""and"", ""client"", ""typescript"", ""vercel"", ""supabase""]","[""b"", ""saas""]"
261266,"[""unity"", ""d"", ""c#"", ""tcp"", ""udp""]","[""tcp"", ""udp""]"
259968,"[""bi"", ""sql"", ""salesforce"", ""marketing"", ""cloud"", ""crm"", ""tableau"", ""rdbms""]","[""tableau"", ""sql"", ""sqld""]"
260445,"[""azure"", ""m"", ""aws"", ""it"", ""linux"", ""windows"", ""tcp"", ""ip"", ""network"", ""cloud""]","[""a"", ""d"", ""m"", ""on"", ""promise"", ""cloud"", ""hyper"", ""v"", ""xen"", ""hypervisor"", ""docker"", ""iac"", ""or""]"
259269,"[""sems"", ""ghost"", ""i"", ""iot"", ""ai""]","[""iot"", ""ai""]"
253556,"[""idc"", ""zabbix"", ""solarwindws"", ""drm"", ""dlp"", ""nac"", ""db"", ""forti"", ""waf"", ""ips"", ""pci"", ""dss"", ""isms""]","[""ccnp"", ""ccie"", ""lpic"", ""tcp"", ""ip"", ""wireshark"", ""db""]"
253325,"[""c++"", ""python""]","[""adas"", ""autonomous"", ""driving""]"
235953,"[""it"", ""h"", ""b"", ""health"", ""beauty"", ""live"", ""young"", ""introduction"", ""oliveyoung"", ""global"", ""dev"", ""center"", ""is"", ""committed"", ""to"", ""building"", ""the"", ""world"", ""s"", ""best"", ""omni"", ""channel"", ""and"", ""serv"", ""ice."", ""we"", ""are"", ""on"", ""a"", ""mission"", ""copy"", ""success"", ""of"", ""in"", ""korea"", ""let"", ""citizens"", ""enjoy"", ""same"", ""quality"", ""convenience"", ""for"", ""living"", ""l"", ""ife."", ""come"", ""join"", ""nation"", ""most"", ""minds"", ""build"", ""commerce"", ""service"", ""scale"", ""that"", ""never"", ""existed"", ""efore."", ""platform"", ""team"", ""under"", ""has"", ""two"", ""main"", ""objecti"", ""ves."", ""first"", ""take"", ""care"", ""domain"", ""services"", ""involved"", ""post"", ""order"", ""proces"", ""ses."", ""example"", ""develop"", ""features"", ""such"", ""as"", ""payment"", ""shipment"", ""payout"", ""etc."", ""ensure"", ""they"", ""interact"", ""organically"", ""with"", ""external"", ""syst"", ""ems."", ""second"", ""provides"", ""cloud"", ""based"", ""infrastructure"", ""essential"", ""not"", ""only"", ""stable"", ""operation"", ""mall"", ""but"", ""also"", ""scalable"", ""hosting"", ""other"", ""cross"", ""servi"", ""ces."", ""years"", ""professional"", ""software"", ""development"", ""experi"", ""ences."", ""proficiency"", ""one"", ""modern"", ""programming"", ""langu"", ""age."", ""experience"", ""native"", ""or"", ""migr"", ""ation."", ""good"", ""understanding"", ""web"", ""architec"", ""tures."", ""love"", ""face"", ""technical"", ""challenges"", ""self"", ""motiv"", ""possession"", ""logical"", ""thinking"", ""effective"", ""communication"", ""kills."", ""intensive"", ""collaboration"", ""functional"", ""teams.""]","[""operational"", ""excellence"", ""good"", ""understanding"", ""of"", ""mobile"", ""application"", ""architec"", ""tures."", ""experience"", ""in"", ""e"", ""commerce"", ""services"", ""checkout"", ""order"", ""payment"", ""shipment"", ""develo"", ""pment."", ""multi"", ""language"", ""and"", ""region"", ""large"", ""scale"", ""distributed"", ""systems"", ""bachelor"", ""s"", ""degree"", ""computer"", ""science"", ""or"", ""equiv"", ""alent."", ""proven"", ""achievement"", ""for"", ""high"", ""volume"", ""tr"", ""affic."", ""opportunities"", ""api"", ""ci"", ""cd"", ""build"", ""the"", ""robust"", ""backend"", ""servers"", ""to"", ""sit"", ""middle"", ""at"", ""end"", ""communicating"", ""endlessly"", ""with"", ""other"", ""system"", ""components"", ""via"", ""apis."", ""partner"", ""product"", ""managers"", ""designers"", ""deliver"", ""core"", ""functionality"", ""users."", ""collaborate"", ""develop"", ""directly"", ""many"", ""supply"", ""chain"", ""such"", ""as"", ""warehouse"", ""management"", ""inventory"", ""much"", ""more."", ""work"", ""data"", ""scientists"", ""machine"", ""learning"", ""engineers"", ""enable"", ""extreme"", ""personalization"", ""localization"", ""a"", ""global"", ""level."", ""test"", ""deploy"", ""your"", ""code"", ""on"", ""daily"", ""basis"", ""full"", ""cycle"", ""cd."", ""express"", ""endless"", ""ownership"", ""technologies"", ""by"", ""joining"", ""call"", ""rotation"", ""pursuing"", ""excell"", ""ences."", ""sharpen"", ""skills"", ""continuous"", ""feedback"", ""from"", ""review"", ""design"", ""blame"", ""free"", ""postm"", ""ortem."", ""practice"", ""state"", ""art"", ""agile"", ""methodologies"", ""modern"", ""software"", ""implement"", ""stable"", ""scalable"", ""house"", ""set"", ""different"", ""applica"", ""tions."", ""grow"", ""fellow"", ""showcase"", ""leade"", ""rship.""]"
