id,combined_Languages,preferred_Languages,combined_Frameworks,preferred_Frameworks,combined_Libraries,preferred_Libraries,combined_Tools,preferred_Tools
259642,['JavaScript'],없음,['Vue.js'],없음,없음,없음,"['AWS', 'Git']",없음
249590,['TypeScript'],없음,['React'],없음,없음,없음,없음,없음
240082,['Python'],없음,없음,없음,없음,없음,없음,없음
260787,"['Python', 'Java']",없음,없음,없음,없음,없음,없음,['Slack']
258938,없음,없음,없음,없음,없음,없음,없음,없음
234731,없음,['Java'],없음,없음,없음,없음,없음,"['AWS', 'Azure']"
258750,['Java'],없음,['Spring Boot'],없음,없음,없음,['AWS'],없음
252960,['Python'],없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,없음
258941,없음,없음,없음,없음,없음,없음,없음,없음
261385,"['Go', 'Python']",없음,없음,없음,없음,없음,"['AWS', 'Terraform', 'Grafana']","['Redis', 'MongoDB']"
255944,"['Go', 'Java']",없음,없음,없음,없음,없음,없음,없음
251643,['Python'],없음,없음,없음,없음,없음,"['MongoDB', 'Git']",없음
257215,"['JavaScript', 'TypeScript']",없음,없음,없음,없음,없음,['MySQL'],"['GCP', 'Azure', 'AWS', 'Slack']"
256225,없음,없음,['Spring Boot'],없음,없음,없음,없음,없음
258539,['Python'],없음,없음,없음,['PyTorch'],없음,없음,없음
251440,없음,없음,없음,없음,없음,없음,없음,['Git']
259710,없음,없음,없음,없음,없음,없음,없음,없음
213109,"['Kotlin', 'Go', 'Java']",없음,['Spring Boot'],없음,없음,없음,"['Docker', 'AWS', 'MySQL', 'Terraform', 'Kubernetes']","['GCP', 'AWS']"
258783,없음,없음,없음,없음,없음,없음,['AWS'],없음
250160,없음,없음,없음,없음,없음,없음,없음,없음
181911,['Python'],['Python'],없음,없음,없음,없음,"['MongoDB', 'Git']",없음
251906,['TypeScript'],없음,['React'],없음,없음,없음,없음,없음
245024,"['Kotlin', 'Java']",['Kotlin'],없음,없음,없음,없음,['Git'],없음
254617,['Python'],없음,없음,없음,['PyTorch'],없음,없음,없음
257976,['PHP'],없음,['Laravel'],없음,없음,없음,"['AWS', 'MySQL', 'Git']",없음
238939,"['R', 'Python']",['R'],없음,없음,없음,없음,없음,없음
251223,['TypeScript'],없음,없음,없음,없음,없음,['Git'],없음
249330,['TypeScript'],없음,['React'],없음,없음,없음,없음,"['Docker', 'Kubernetes']"
260050,['TypeScript'],없음,"['Flutter', 'React']",없음,없음,없음,없음,없음
253091,['Kotlin'],없음,없음,없음,없음,없음,없음,없음
224510,['Java'],없음,['Spring'],없음,없음,없음,"['Redis', 'AWS', 'MySQL', 'Kubernetes', 'MongoDB', 'Grafana']",['MongoDB']
258449,['Java'],없음,"['Spring', 'Spring Boot']",['Spring Boot'],없음,없음,['Git'],['AWS']
252464,"['Go', 'PHP']",['PHP'],없음,없음,없음,없음,['MySQL'],없음
260713,"['Python', 'Java', 'Scala']",없음,없음,['Spark'],없음,없음,없음,"['Docker', 'GCP', 'Kubernetes', 'AWS']"
250559,없음,없음,없음,없음,없음,없음,"['Git', 'AWS', 'MySQL', 'GCP', 'PostgreSQL', 'MongoDB']","['Docker', 'Kubernetes']"
245713,['Python'],없음,없음,없음,없음,없음,"['Docker', 'Git', 'AWS', 'Azure', 'GCP']",없음
258893,"['C++', 'Python']",없음,없음,없음,없음,없음,없음,없음
261460,['Java'],없음,['Spring'],없음,없음,없음,없음,['AWS']
258699,없음,없음,없음,없음,없음,없음,없음,없음
259926,['Python'],['Python'],['Django'],없음,없음,없음,"['Redis', 'MySQL', 'Kubernetes', 'Slack', 'Grafana']","['AWS', 'Kubernetes', 'Redis', 'MySQL']"
246229,['Swift'],없음,없음,없음,없음,없음,없음,없음
256916,['R'],없음,없음,없음,없음,없음,"['JIRA', 'Git']",없음
251436,없음,없음,"['Angular', 'React']",없음,없음,없음,없음,['Git']
209837,['Python'],없음,없음,없음,없음,없음,없음,없음
230141,['Python'],없음,['Django'],없음,없음,없음,없음,"['Docker', 'Kubernetes']"
208585,없음,없음,['React'],없음,없음,없음,['Docker'],없음
259034,['JavaScript'],없음,['Vue.js'],없음,없음,없음,없음,없음
256104,['Python'],없음,['FastAPI'],없음,없음,없음,"['Docker', 'AWS', 'Jupyter']",없음
212674,['Java'],없음,없음,없음,없음,없음,"['IntelliJ', 'Git']","['Docker', 'Ansible', 'AWS', 'MySQL', 'Terraform', 'Kubernetes', 'GCP', 'PostgreSQL']"
251161,없음,없음,없음,없음,없음,없음,없음,없음
246728,없음,"['Go', 'Python']",없음,없음,없음,없음,없음,없음
259199,없음,없음,없음,없음,없음,없음,없음,['AWS']
243295,['Python'],없음,없음,없음,없음,없음,없음,없음
258827,['JavaScript'],['TypeScript'],['React'],없음,없음,없음,['Git'],없음
251918,없음,['Python'],['Spark'],['Spark'],없음,없음,"['Tableau', 'AWS']",없음
171889,없음,없음,없음,없음,없음,없음,['AWS'],"['AWS', 'Terraform']"
207873,['Python'],없음,없음,없음,없음,['PyTorch'],"['Docker', 'AWS', 'Azure', 'Kubernetes', 'GCP']",없음
251265,['Java'],없음,['Spring'],없음,없음,없음,없음,없음
259188,없음,"['Python', 'Java', 'PHP']",없음,없음,없음,없음,없음,없음
245716,없음,없음,없음,없음,없음,없음,"['Docker', 'AWS']",['Git']
246469,없음,없음,없음,없음,없음,없음,없음,"['Elasticsearch', 'Docker', 'Redis', 'Git', 'MongoDB']"
247495,없음,없음,없음,['Django'],없음,없음,없음,['AWS']
205410,"['R', 'Python']",없음,없음,없음,없음,없음,없음,없음
257183,['Java'],없음,['Spring'],없음,없음,없음,['Git'],['AWS']
244242,['Java'],없음,없음,없음,없음,없음,없음,없음
258855,없음,없음,없음,없음,없음,없음,없음,없음
251480,없음,없음,없음,없음,없음,없음,없음,없음
260404,['Dart'],없음,['Flutter'],['Flutter'],없음,없음,없음,없음
254644,없음,없음,['React'],없음,없음,없음,없음,없음
250538,"['JavaScript', 'TypeScript']",없음,['React'],없음,없음,없음,없음,없음
245177,없음,없음,없음,없음,없음,없음,없음,"['AWS', 'Azure', 'Git']"
258022,"['Kotlin', 'Python']",없음,"['Django', 'Spring']",없음,없음,없음,"['AWS', 'Jenkins', 'MySQL']",없음
259775,없음,없음,['React'],없음,없음,없음,없음,없음
248360,['JavaScript'],['JavaScript'],['React'],['React'],없음,['Three.js'],['Git'],없음
252816,없음,없음,없음,없음,없음,없음,없음,없음
242205,없음,없음,없음,없음,없음,없음,없음,없음
251417,없음,없음,없음,없음,없음,없음,['JIRA'],없음
257954,없음,없음,없음,없음,없음,없음,없음,없음
258050,"['R', 'JavaScript', 'Python']",없음,"['FastAPI', 'React']",없음,없음,없음,"['GCP', 'Kubernetes', 'AWS']",없음
247400,없음,없음,"['Angular', 'React']",없음,없음,없음,['AWS'],"['JIRA', 'MySQL', 'Git']"
259869,['Python'],없음,없음,없음,없음,없음,없음,없음
238579,"['Kotlin', 'Go', 'Python', 'Swift']","['Kotlin', 'Swift']","['Spring', 'Spark', 'React']",['React'],['Pandas'],없음,"['AWS', 'Redis', 'Jupyter']",없음
258371,['Python'],['Go'],없음,없음,없음,없음,없음,없음
254989,없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,"['Docker', 'Kubernetes']"
208568,없음,없음,없음,없음,없음,없음,없음,없음
255638,"['Kotlin', 'Swift', 'TypeScript']",없음,['Spring'],없음,없음,없음,"['AWS', 'Slack', 'MySQL']",['AWS']
231440,없음,없음,"['Django', 'FastAPI', 'Flask']",없음,없음,없음,['PostgreSQL'],"['Docker', 'Kubernetes']"
259357,없음,없음,없음,없음,없음,없음,"['MySQL', 'PostgreSQL']","['GCP', 'AWS']"
135086,없음,"['Go', 'Python', 'Java']",없음,없음,없음,없음,없음,없음
258888,"['C++', 'Python']",없음,없음,없음,없음,없음,없음,없음
224237,['JavaScript'],없음,"['Angular', 'React']",없음,없음,없음,없음,없음
209473,['Python'],없음,없음,없음,없음,없음,없음,없음
240877,없음,없음,없음,없음,없음,없음,"['Docker', 'Ansible', 'Jenkins', 'Git', 'Kubernetes', 'Grafana']",없음
233034,없음,없음,없음,없음,없음,없음,없음,없음
261003,없음,['Python'],없음,없음,없음,없음,"['Docker', 'AWS', 'Jenkins']",없음
258495,없음,없음,없음,없음,없음,없음,"['Docker', 'AWS', 'Terraform', 'Kubernetes', 'GCP', 'Grafana']",['Git']
237208,없음,없음,없음,없음,['PyTorch'],없음,없음,없음
237548,['Swift'],['Swift'],없음,없음,없음,없음,['Git'],없음
259641,없음,없음,없음,없음,없음,없음,없음,없음
258078,"['Python', 'Java']",없음,"['Express', 'Flask']",없음,없음,없음,['AWS'],['AWS']
253808,['Java'],없음,['Spring Boot'],없음,없음,없음,"['GCP', 'AWS']",없음
254972,없음,없음,없음,없음,없음,없음,['AWS'],"['JIRA', 'Slack', 'Git']"
229465,"['C++', 'Python', 'Java']",없음,['Spring Boot'],없음,없음,없음,없음,"['GCP', 'AWS']"
253527,['Python'],없음,['Spark'],없음,없음,없음,"['Redis', 'AWS', 'Azure', 'MySQL', 'GCP', 'PostgreSQL', 'MongoDB']",없음
248021,['R'],없음,['Keras'],없음,['Keras'],없음,없음,없음
255121,없음,없음,없음,없음,없음,없음,['Git'],['Slack']
254447,"['Python', 'Kotlin', 'Go', 'Swift', 'JavaScript', 'Java']",없음,"['Spring', 'FastAPI', 'React']",없음,없음,['PyTorch'],없음,없음
260209,없음,없음,없음,없음,없음,없음,없음,['AWS']
261473,없음,없음,없음,없음,없음,없음,없음,"['AWS', 'Azure', 'GCP']"
233837,['JavaScript'],"['JavaScript', 'TypeScript']",없음,['Flutter'],없음,없음,없음,"['Jenkins', 'AWS', 'Azure', 'Kubernetes', 'GCP']"
259021,['Python'],없음,['Spark'],없음,없음,없음,없음,없음
252298,"['Go', 'Python', 'Java']",없음,없음,없음,없음,없음,['Kubernetes'],없음
251386,['Java'],없음,['React'],['React'],없음,없음,없음,없음
190418,없음,없음,없음,없음,없음,없음,없음,없음
259183,['Java'],없음,"['Spring', 'React']",없음,없음,없음,"['Elasticsearch', 'Docker', 'Kubernetes']",없음
220949,['Java'],없음,없음,없음,없음,없음,['IntelliJ'],없음
259929,없음,없음,['Flutter'],없음,없음,없음,없음,없음
244393,없음,없음,없음,없음,없음,없음,없음,['AWS']
216539,없음,['TypeScript'],['Spring'],['React'],없음,없음,없음,['Git']
259303,없음,없음,없음,없음,없음,없음,['AWS'],['AWS']
261097,['PHP'],['PHP'],없음,없음,없음,없음,없음,없음
254774,"['Python', 'Java']",없음,없음,['Flutter'],없음,없음,없음,없음
190071,없음,['Go'],없음,없음,없음,없음,없음,없음
250560,없음,없음,없음,없음,없음,없음,없음,없음
250731,없음,없음,없음,없음,없음,없음,['AWS'],['AWS']
244310,['TypeScript'],없음,['React'],없음,없음,없음,['AWS'],없음
189865,없음,"['R', 'Python']",없음,없음,없음,없음,없음,없음
250197,['Java'],없음,없음,없음,없음,없음,없음,없음
178484,없음,없음,없음,없음,없음,없음,"['IntelliJ', 'Docker', 'Redis', 'Jenkins', 'Git', 'Terraform', 'Kubernetes']","['Terraform', 'Ansible']"
233938,"['JavaScript', 'TypeScript']",없음,['React'],없음,['Axios'],없음,"['Slack', 'Git']",없음
261381,없음,없음,없음,없음,없음,없음,없음,없음
135822,없음,없음,없음,없음,없음,없음,없음,['Docker']
259460,없음,없음,없음,없음,없음,없음,없음,없음
244971,없음,없음,없음,없음,없음,없음,없음,없음
183049,없음,없음,없음,없음,없음,없음,없음,없음
245764,['TypeScript'],없음,['React'],없음,없음,['Three.js'],['Git'],없음
246211,없음,없음,없음,없음,없음,없음,없음,없음
244674,없음,없음,없음,없음,없음,없음,없음,없음
256904,없음,없음,없음,없음,없음,없음,없음,없음
260869,없음,없음,['React'],['Flutter'],없음,없음,없음,"['AWS', 'Azure']"
247452,없음,"['Kotlin', 'Java']",없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']",['Redis']
256743,"['Go', 'Python']",없음,없음,['Spark'],없음,없음,"['AWS', 'Kubernetes', 'GCP', 'Slack', 'Grafana']",['Kubernetes']
250001,없음,없음,없음,없음,없음,없음,없음,없음
260535,없음,없음,없음,없음,없음,없음,없음,없음
254951,['Java'],없음,"['Spring', 'Spring Boot']",없음,없음,없음,['Git'],없음
241167,없음,없음,없음,없음,없음,없음,없음,없음
258886,['Python'],없음,없음,없음,없음,없음,없음,없음
242023,['Python'],['Python'],['FastAPI'],없음,없음,없음,"['Docker', 'PostgreSQL', 'Redis']",없음
237709,없음,없음,없음,없음,없음,없음,없음,없음
228170,"['Python', 'Rust']",['Rust'],없음,없음,없음,없음,"['AWS', 'Kubernetes', 'Git']",없음
218919,없음,없음,없음,없음,없음,없음,없음,없음
249210,없음,없음,"['Vue.js', 'React']",없음,없음,없음,없음,없음
238561,없음,없음,없음,없음,없음,없음,없음,없음
260005,없음,없음,없음,없음,없음,없음,없음,없음
254199,없음,없음,없음,없음,없음,없음,['AWS'],없음
246185,['Python'],없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,없음
241895,없음,없음,없음,없음,없음,없음,없음,없음
256877,없음,없음,없음,없음,없음,없음,없음,없음
247709,"['R', 'Python']",없음,없음,없음,없음,없음,['Tableau'],['MySQL']
114868,없음,없음,없음,없음,없음,없음,없음,없음
160880,없음,없음,없음,없음,없음,없음,없음,없음
252891,['Python'],"['Kotlin', 'Java']",['TensorFlow'],['TensorFlow'],"['TensorFlow', 'PyTorch']",['TensorFlow'],"['Elasticsearch', 'Redis']","['Docker', 'AWS', 'Kubernetes']"
253423,['Python'],없음,없음,없음,없음,없음,없음,없음
261493,없음,"['Python', 'Java']",없음,없음,없음,없음,없음,없음
253794,['Python'],없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,"['Docker', 'AWS', 'Azure', 'Kubernetes', 'GCP']"
218542,"['Kotlin', 'Java']",없음,['Spring'],['Ruby on Rails'],없음,없음,없음,['GCP']
261286,없음,없음,없음,없음,없음,없음,['AWS'],없음
257889,없음,없음,없음,없음,없음,없음,없음,['Git']
236678,"['JavaScript', 'Python', 'Java']",없음,"['React', 'Vue.js', 'Flask']",없음,없음,없음,['MySQL'],없음
254901,없음,없음,['React'],없음,없음,없음,없음,없음
249738,없음,없음,없음,없음,없음,없음,없음,없음
224840,['JavaScript'],없음,없음,없음,없음,없음,없음,없음
255517,없음,"['Kotlin', 'Java']",없음,['Spring Boot'],없음,없음,없음,"['Docker', 'Kubernetes', 'Redis']"
248858,없음,없음,없음,없음,없음,없음,없음,없음
212583,['TypeScript'],없음,['React'],없음,없음,없음,"['AWS', 'Slack']",없음
253176,없음,없음,없음,없음,없음,없음,없음,['JIRA']
250627,없음,없음,없음,없음,없음,없음,없음,없음
248343,"['JavaScript', 'TypeScript']",없음,['React'],없음,없음,없음,['Git'],없음
244580,"['Python', 'Java']",없음,"['React', 'FastAPI', 'Flask']",없음,없음,없음,없음,"['Docker', 'AWS', 'Azure', 'Kubernetes', 'GCP']"
246247,없음,없음,없음,없음,없음,없음,없음,"['AWS', 'Kubernetes']"
204942,"['Python', 'TypeScript']",없음,['React'],없음,없음,없음,['MySQL'],없음
238796,['JavaScript'],없음,"['Vue.js', 'Angular', 'React']",없음,없음,없음,없음,없음
174091,['Python'],없음,없음,없음,없음,없음,없음,없음
253684,없음,['Python'],없음,"['TensorFlow', 'Spark']",없음,"['TensorFlow', 'PyTorch']","['Docker', 'Git']","['Docker', 'AWS']"
249453,없음,없음,['Spring'],없음,없음,없음,없음,없음
261043,"['C++', 'Go', 'Python']",없음,없음,없음,없음,없음,없음,없음
228122,없음,없음,없음,없음,없음,없음,['Git'],['AWS']
245694,['Java'],없음,['Spring Boot'],없음,없음,없음,"['GCP', 'Azure', 'Kubernetes', 'AWS']",없음
260926,없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,"['Docker', 'GCP', 'Kubernetes', 'AWS']"
244324,없음,없음,없음,없음,없음,없음,없음,없음
258622,['Dart'],없음,['Flutter'],['Flutter'],없음,없음,"['JIRA', 'Git']",없음
254743,"['JavaScript', 'Java']",없음,['React'],없음,없음,없음,['Git'],없음
229086,없음,없음,"['Vue.js', 'React']",['React'],없음,없음,['Slack'],없음
257382,없음,없음,없음,없음,없음,없음,없음,없음
246628,['Python'],없음,없음,없음,['PyTorch'],없음,없음,"['GCP', 'Azure', 'AWS']"
192800,없음,없음,없음,없음,없음,없음,없음,없음
260319,없음,없음,"['Flutter', 'React']","['Spring', 'React']",없음,없음,['AWS'],없음
261364,없음,없음,없음,없음,없음,없음,없음,없음
230788,['Python'],['Python'],['Django'],"['Django', 'FastAPI']",없음,없음,"['Redis', 'Git', 'AWS', 'MySQL', 'PostgreSQL']","['Docker', 'AWS']"
250828,없음,['Rust'],없음,없음,없음,없음,없음,없음
260823,없음,없음,없음,없음,없음,없음,없음,없음
259251,없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,없음
237078,['Python'],['TypeScript'],없음,['React'],없음,없음,['AWS'],없음
231803,['Java'],없음,['Spring'],없음,없음,없음,없음,"['JIRA', 'Slack', 'Tableau', 'Jenkins']"
258350,없음,없음,없음,없음,없음,없음,없음,['Postman']
246077,"['JavaScript', 'TypeScript']",없음,['React'],없음,없음,없음,['Git'],없음
260783,없음,"['Kotlin', 'Swift']",['Flutter'],없음,없음,없음,없음,['Slack']
228740,없음,없음,['Flutter'],없음,없음,없음,없음,없음
94220,없음,없음,['Express'],['Django'],없음,없음,없음,"['Docker', 'Kubernetes']"
248857,없음,없음,"['TensorFlow', 'Keras']",없음,"['TensorFlow', 'Keras']",없음,"['AWS', 'Jupyter']",없음
227961,"['Kotlin', 'Java']",없음,없음,없음,없음,없음,"['Slack', 'Git']",['Git']
229726,없음,없음,없음,없음,없음,없음,없음,없음
248871,없음,없음,없음,없음,없음,없음,없음,없음
243469,['PHP'],없음,['Laravel'],['Vue.js'],없음,없음,없음,['AWS']
251691,['Python'],없음,없음,없음,없음,없음,"['Jenkins', 'Kubernetes', 'Grafana']",없음
258461,없음,없음,['Flask'],없음,없음,없음,['PostgreSQL'],"['AWS', 'GCP', 'Git']"
