채용 링크,회사 이름,채용 직군,경력,관련 직군,학력,근무 지역,근무 형태,채용 내용(이미지),채용 내용(간단 설명),채용 내용(세부 내용)
https://zighang.com/recruitment/85e3bf15-ecb1-46f8-93f5-536f5c4ecadf,한글과컴퓨터,CRDT 공동 편집 개발,신입,소프트웨어 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/8765df49-80f0-4432-bddf-694c9b7c37b3,엔코아,기업부설연구소 Al Hub 팀 개발 인력 모집,신입~2년차,"AI 연구, 머신러닝 엔지니어, 프론트엔드 외 1개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/085bbbff-c7d3-40e6-a207-3c18f10f5139,라인페이,"Software Engineer, LINE Pay",3년차 이상,"백엔드, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/55cade56-4528-4d5b-bec6-0e1e38521dbb,크래프톤,Sr. Web Back-End Developer (5년 이상),5년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a5eb16ee-1a65-4f0d-bb2f-a3cfc81cfd91,사이냅소프트,개발자 모집,신입~1년차,소프트웨어 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/68b4b2d7-5bec-41ea-9082-5c3301e88805,팀프레시,기술감리실 인프라 관리자,3~5년차,데브옵스/인프라,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/245db6ee-f934-41ad-9e06-b5a968413e37,하이브랩,경력직 UI 개발자 모집,5년차 이상,프론트엔드,학사,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d2be5430-3031-4059-801d-67086dcddfa2,하이브랩,Back-end (Java) 개발자 경력직 채용 (7년 이상),7년차 이상,백엔드,초대졸,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f5720fd7-54f5-4022-8cb3-b59890739523,넥슨,SDK API팀 백엔드 개발자 (Java),5년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f57a58a1-616b-4c0d-92d9-85197a58b25d,넥슨,인증/세션 서비스 백엔드 개발자 (Java),8년차 이상,백엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/2d6f5738-f7bf-4626-b87b-1128adef06c7,한화생명,Backend Developer,10년차 이상,"백엔드, 개발PM",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b22edc19-c972-4013-80c4-4da80ee00049,휴렛 팩커드,Software Architect,4~8년차,"AI 서비스 기획, 소프트웨어 엔지니어",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d2b120bf-3a5b-4f69-a205-cdc1ee60645f,CJ올리브네트웍스,CJONE 모바일앱 서비스 기획자,1년차 이상,"서비스 기획, 기획, 개발PM",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/96ca33a2-d5aa-44a3-89f7-f680d560327f,YG플러스,[YG플러] IT기획(경력),4~6년차,"반도체SW엔지니어, ERP, 개발PM",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/57d6ec1e-aa53-4b79-b115-9e4fadfbabbf,모인그룹,AI 부문 채용,3년차 이상,"AI 서비스 기획, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6ecaa00e-74d4-492c-b7af-dffc2e2b8652,SOOP,서버운영 및 관리 (Operation Engineer),신입,"기술지원, 데브옵스/인프라",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/325f20fd-afb7-4641-af27-635dab17702d,SOOP,사내 인프라 운영/관리 (AD/Exchange),3년차 이상,기술지원,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/92c1bae6-552f-4444-b016-04ff94d05c46,하이퍼커넥트,Senior Backend Software Engineer (Azar),5년차 이상,"백엔드, 소프트웨어 엔지니어",석사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/cba65d95-2022-4031-93a8-2551ba0813de,SK시그넷,[SK 시그넷] 충방전기 SW 개발 담당 경력직,3년차 이상,소프트웨어 엔지니어,학사,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a948a0f3-779f-4011-a1e8-4decd1f6cdb7,엑소시스템즈,디지털헬스케어 플랫폼 SW 엔지니어 (신입/경력/병역특례 가능),경력 무관,"소프트웨어 엔지니어, 웹 퍼블리싱",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f7c30610-b3fa-4797-9953-22f295f31683,엑소시스템즈,디지털헬스케어 플랫폼 임베디드 엔지니어 (신입/경력/병역특례 가능),경력 무관,임베디드 소프트웨어,학력 무관,서울,"산업기능요원, 정규직",https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f8ccc973-80a5-489e-accc-19da1f4f9d25,스튜디오씨드코리아,Software Engineer (Graphic) (1 Year Contract),4년차 이상,"그래픽스, 소프트웨어 엔지니어",학력 무관,서울,계약직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/835ad801-f3ca-4e82-b6c1-6743be4f1ea9,스튜디오씨드코리아,Software Engineer (Graphic),4년차 이상,"그래픽스, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d26e6135-b1ad-41fa-9f87-d7b180528c4c,스튜디오씨드코리아,Software Engineer (Frontend),5년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/27956116-944a-4717-9502-c000aebfd9b2,뉴파워프라즈마,전원장치 시스템 제어/관리 FPGA 설계/구현/검증,3년차 이상,"소프트웨어 엔지니어, 임베디드 소프트웨어, 기술지원",학사,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/3deecd46-7574-4f2a-a39a-7ab6743df8ea,이마고웍스,CAM Engineer,2년차 이상,소프트웨어 엔지니어,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/e83dd568-f0c7-4ab9-bc2b-44edf09bbaf6,휴넷,ASP.NET(C#) 백엔드 개발자,3~8년차,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/8bad24f7-a854-47d1-943f-ac2eb20513bd,이마고웍스,Data Pipeline Team Leader,2년차 이상,"MLOps, 데이터 엔지니어",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/85dae3c9-c195-45fe-a39b-f17c143cf2b3,실리콘투,2025년 상반기 공개 채용,경력 무관,"온라인MD, 물류관리, 물류기획 외 4개","학사, 학력 무관",서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/c2523e66-e76e-4847-acbb-72ef395b24cc,아이오크롭스,IT서비스기획/PM어시스턴트,경력 무관,"기획, 서비스 기획, 프로덕트 매니저(PM) 외 2개",학력 무관,서울,"체험형 인턴, 전환형 인턴",https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/35fa24bd-8141-4d68-8478-2776de0c5880,(주)엘리스그룹,모바일 엔지니어 리드,5년차 이상,"안드로이드, iOS, 크로스 플랫폼",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f9212368-b81c-4f6e-92f3-2e5a7cd5ee30,엔진스튜디오,프론트엔드엔지니어,경력 무관,"게임개발(클라이언트), 프론트엔드",학력 무관,서울,산업기능요원,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/2e7efafd-6ea3-4a75-998e-3ceb233207d3,당근,"Software Engineer, Backend - Local Maps",1~3년차,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/7d490c37-81b2-4a2e-aa19-7872b6ca4a39,베스핀글로벌,QA담당자영입채용,3년차 이상,QA 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b9ca93fe-1c23-4937-b3d4-f8eea3134940,베스핀글로벌,Back-end Developer,5년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/2ccfa1a8-971f-46bd-b1b5-6efcf020d551,챌린저스,백엔드개발자(자동차 구독 사업),3년차 이상,"백엔드, 프론트엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/15c12710-72ee-40a5-a897-6a9040375ebe,아이나비시스템즈,백엔드개발자(Kotlin/Java) 상시채용,3~10년차,백엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6fed92fa-62e4-49a0-8456-453b62c76864,(주)엘리스그룹,[신입] 백엔드 엔지니어(Python),3~5년차,백엔드,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/ea6e3dc5-ccbc-426f-a401-72db6342945a,하이브랩,웹퍼블리셔(마크업/FE) 직군 마크뚠 경력 채용,신입~2년차,웹 퍼블리싱,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/33eaabdb-e941-4131-acb9-92ffaee38443,두산,24년 하반기 경력 채용,"2~3년차, 7년차, 10년차","전략기획, HR 컨설팅, 재무 외 1개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
